"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "gene.name"
"FBgn0032348" 0.500172263320516 4.48756701719829 8.68558342473782 5.89046564508584e-13 2.00391331259293e-12 18.4602607263979 "CG4751"
"FBgn0039555" -0.523189485267728 4.94767326231451 -8.68671829379756 5.86122271662227e-13 1.99686529571033e-12 18.4366635474962 "mRpS22"
"FBgn0051852" -0.443545122736823 3.98560955375946 -8.66922736754528 6.3285063737891e-13 2.14981059521501e-12 18.4140314850519 "Tap42"
"FBgn0010041" 5.11470984480313 5.7848629060769 8.64142279023441 7.14925716924382e-13 2.41026953647518e-12 18.410679648965 "GstD5"
"FBgn0259147" 1.54799098808319 3.91661617176324 8.63935215444364 7.21448012411267e-13 2.43138360729538e-12 18.4049659150715 "CG42262"
"FBgn0037358" -0.459491863932959 7.51933660278018 -8.65425588277612 6.75798275124306e-13 2.2874111414883e-12 18.401415601564 "elm"
"FBgn0086608" -0.629728252299347 4.05474337644386 -8.66468917712733 6.4557229637861e-13 2.18985041447183e-12 18.3920813925761 "CG34112"
"FBgn0052633" 0.81259638367897 8.11970709748725 8.64452819843791 7.05254418084563e-13 2.37937653692268e-12 18.3877259300013 "CG32633"
"FBgn0032329" -0.900362448643838 3.62163912373335 -8.65182928862609 6.83028886854974e-13 2.31021575485352e-12 18.3828120468043 "Art8"
"FBgn0034647" 2.11397168457196 5.98248714154659 8.66053732792573 6.57434971446582e-13 2.22928275334167e-12 18.3764185163349 "pirk"
"FBgn0003139" -0.358620569492877 4.95017240982677 -8.67037088781998 6.29684835139655e-13 2.13983214378797e-12 18.3645027246342 "PpV"
"FBgn0011739" 0.564429380329846 5.01467790318806 8.66737102233539 6.38023823804304e-13 2.16581348015309e-12 18.360841765847 "wts"
"FBgn0015541" 0.978971231931237 6.68259518882456 8.64907187368857 6.91339263932887e-13 2.33579428914072e-12 18.3421566302046 "sda"
"FBgn0025574" -0.672555646992807 4.72024638043355 -8.65674168607154 6.68470646100423e-13 2.26506382760031e-12 18.3125397102863 "Pli"
"FBgn0260933" 2.14898692051988 1.66342247925911 8.52121581537861 1.21131631094505e-12 4.00876810923496e-12 18.300341139689 "rempA"
"FBgn0033623" -1.84508347696466 -0.335125611463602 -8.47756334951082 1.46698513475813e-12 4.82590720770677e-12 18.2939171345043 "CG13202"
"FBgn0038760" 0.477317325284543 3.53679599506759 8.622306321301 7.77453650565108e-13 2.61167560134259e-12 18.2923434273378 "MED25"
"FBgn0034893" -0.56297773572825 3.87354076153875 -8.6338596998711 7.39038565257544e-13 2.48798142935607e-12 18.2787635355505 "mRpL43"
"FBgn0024308" 0.934262493185121 4.70526871649388 8.64453645991035 7.0522886442935e-13 2.37937653692268e-12 18.2786878694811 "Smr"
"FBgn0025632" 0.945325960341671 2.74949214914334 8.56840005438423 9.84838200226112e-13 3.2871211606407e-12 18.2598601736016 "CG4313"
"FBgn0035513" 2.50376240613909 -0.535989390225465 8.46496596803613 1.55034045298121e-12 5.0840530990483e-12 18.2503273348158 "Cpr64Ad"
"FBgn0032195" 0.570526482795261 3.69163976084441 8.61394719162731 8.0648767176106e-13 2.70726728653865e-12 18.2458361681094 "CG4908"
"FBgn0041627" 1.33970210755181 4.18605866428839 8.62521145110354 7.67610002639856e-13 2.58138482223001e-12 18.2434521905721 "Ku80"
"FBgn0031302" 4.75606532786131 -1.06434683139675 8.46248538455035 1.56730407866859e-12 5.13608671320252e-12 18.2382574433408 "CG14340"
"FBgn0037244" 0.533372177639427 4.50219306024756 8.63228170278985 7.44171282518057e-13 2.50436090011195e-12 18.2257969564091 "CG14647"
"FBgn0037567" -0.75564343893461 3.18892113203063 -8.58920935417592 8.98922575160033e-13 3.01108530807091e-12 18.2044025069136 "Gfr"
"FBgn0031059" -0.547341461485009 2.87767913096966 -8.57458875959374 9.58462195342938e-13 3.20365048454084e-12 18.1993937075882 "CG14229"
"FBgn0014163" -0.709911918775734 4.32466922604603 -8.62505176521085 7.68147823811152e-13 2.58226658101424e-12 18.1941717575971 "fax"
"FBgn0000283" 0.383963791265197 5.98976149691813 8.62538168955408 7.67037055437404e-13 2.58038426297775e-12 18.1925446977364 "Cp190"
"FBgn0011817" 1.31724894216579 1.34877367329908 8.49207131642451 1.37652579168304e-12 4.53948262663794e-12 18.1923086326994 "nmo"
"FBgn0003863" -0.921344472287854 13.5238278181671 -8.54859035880708 1.07424778109158e-12 3.57028288792018e-12 18.1628305754781 "alphaTry"
"FBgn0036118" -0.742051492357839 2.78634920771765 -8.55936795733375 1.02464128534681e-12 3.41146560142654e-12 18.1562871838472 "Blos2"
"FBgn0037634" -1.18736009538748 1.10020613043693 -8.4749211820132 1.48408828042415e-12 4.87874494712065e-12 18.1379760285508 "hng2"
"FBgn0040235" -0.458309474675233 4.18315895726629 -8.60401825327409 8.42387001561197e-13 2.82474009220718e-12 18.1113431060535 "c12.1"
"FBgn0086685" 0.344221057473711 5.71120651238451 8.60870914055105 8.25231502366241e-13 2.7682040621802e-12 18.1081141551881 "sec8"
"FBgn0026409" -0.446901236432335 9.34367162401411 -8.56587367174264 9.95813131774826e-13 3.32138598490507e-12 18.0974326005755 "Mpcp"
"FBgn0026582" 0.960945794328575 2.74542322501038 8.52740489748767 1.17887070750164e-12 3.90414975559662e-12 18.0683634139689 "Hmg-2"
"FBgn0033447" 3.52061234514194 1.72463161071309 8.44302650803651 1.7069774490733e-12 5.56266842447575e-12 18.0466885495218 "dila"
"FBgn0039356" -1.10403922249088 0.531963032313874 -8.44171842326005 1.71680135725222e-12 5.59273710573577e-12 18.0452674274703 "CG5039"
"FBgn0037344" 0.533075128347818 5.45025001618132 8.59500876009054 8.76343652797084e-13 2.93650346318164e-12 18.044117440999 "CG2926"
"FBgn0033886" -0.432068794235046 6.35265056184766 -8.5844770129924 9.17777627570633e-13 3.07314460068237e-12 18.0351775148881 "Rpn13"
"FBgn0032161" -1.80114316606598 3.39538497945474 -8.55214289108667 1.05763650076093e-12 3.51632234763277e-12 18.0180655733304 "CG4594"
"FBgn0005596" 0.695897619439059 3.42600214312681 8.55265762059723 1.0552510841037e-12 3.50963699217876e-12 18.0147041296962 "yem"
"FBgn0004132" -0.642707752579211 3.28266157020585 -8.55351658002087 1.0512823771078e-12 3.49767918718855e-12 18.0050156042874 "boca"
"FBgn0011824" -0.868559938456323 4.19713449533153 -8.57955952042381 9.37789673895898e-13 3.13679095134976e-12 17.9987813710469 "CG4038"
"FBgn0086899" 1.07391090811107 4.62456473414501 8.57490677253417 9.57126090819771e-13 3.20032631866183e-12 17.9900908260009 "tlk"
"FBgn0053330" 0.586353355628725 4.95191692948233 8.58237475275473 9.26280089711273e-13 3.10050666684706e-12 17.9894595465313 "CG33330"
"FBgn0040666" -0.670105402886971 3.86861247073859 -8.56847799257131 9.84501557587951e-13 3.2871211606407e-12 17.9888798997689 "CG12848"
"FBgn0033994" -1.04637511123947 1.08427183447238 -8.44388134156498 1.70058791597552e-12 5.54377459456322e-12 17.98737856064 "CG7544"
"FBgn0030407" -0.944271615666075 3.20726645065586 -8.53332655588226 1.14864111612029e-12 3.80942251926761e-12 17.9636219030122 "CG2543"
"FBgn0039466" 0.893232806233202 4.51414126908329 8.56952861860187 9.79974750833731e-13 3.27322047791844e-12 17.9619299833778 "CG5521"
"FBgn0003969" 0.540475473228765 5.0148247194741 8.57092378580774 9.73995596571909e-13 3.25440968055714e-12 17.9371240647303 "vap"
"FBgn0051637" 0.610890618699964 6.00055509464902 8.56550380251194 9.97430126275832e-13 3.32559532138017e-12 17.9352670484904 "CG31637"
"FBgn0039735" -0.68222109868945 5.76972755141997 -8.56731424999099 9.89540169122059e-13 3.30163883351302e-12 17.9284293711343 "CG7911"
"FBgn0004428" -2.6660291882002 7.52407794556957 -8.54795006522406 1.07726936873976e-12 3.57905557295134e-12 17.9190779735697 "LysE"
"FBgn0039740" 0.462940528991698 3.19084077043037 8.51780963475564 1.22955235410061e-12 4.06624638389291e-12 17.9078932470553 "CG7928"
"FBgn0029715" -0.446165806957841 5.56109308411042 -8.56480231574823 1.00050410481894e-12 3.3346577581105e-12 17.9073639775149 "CG11444"
"FBgn0033478" -0.576814714622766 4.42574175698553 -8.56122819204745 1.01631401502611e-12 3.38494347912537e-12 17.9066204020785 "magu"
"FBgn0050381" -1.04292196518146 2.73594100645786 -8.48937424853455 1.39290960860931e-12 4.58705452480164e-12 17.8922311476068 "CG30381"
"FBgn0030545" -0.647240041851236 3.68003752641393 -8.53836105733508 1.12355101144181e-12 3.73017343238778e-12 17.8879823526269 "CG11590"
"FBgn0067628" 0.897031805927624 2.73327034122392 8.48054657983092 1.44791105490911e-12 4.76483269176095e-12 17.875727486657 "CG33331"
"FBgn0086683" 0.384122784774983 5.2025861648709 8.55654249871652 1.03742009419793e-12 3.45278467585805e-12 17.8706586975949 "Spf45"
"FBgn0031629" -0.884399338030874 3.96694399525182 -8.54043378090447 1.11338131687106e-12 3.69772050966501e-12 17.8633564283672 "Clect27"
"FBgn0260932" 3.74311027074391 1.54446806879599 8.39070877961208 2.1473705583109e-12 6.94227562484985e-12 17.8488752995657 "cuff"
"FBgn0052808" 1.49921792137595 0.22836146225376 8.38101589070924 2.24065114626785e-12 7.23635318489608e-12 17.8475791516314 "CG32808"
"FBgn0050051" -0.835886668995667 2.1164629641448 -8.45357670861498 1.62977154957985e-12 5.32774935380796e-12 17.845042253751 "CG30051"
"FBgn0083228" -0.797315897380031 2.53115257190146 -8.47122240077317 1.5083665548048e-12 4.95160695583958e-12 17.8444844025618 "Frq2"
"FBgn0038702" -3.76475459140819 6.49515541688992 -8.53138135196737 1.15848472223104e-12 3.83935032280957e-12 17.8383716750675 "CG3739"
"FBgn0011703" 1.54547438249434 3.30391210211493 8.49661750786063 1.34934422740877e-12 4.45454759217503e-12 17.8342709823979 "RnrL"
"FBgn0030645" -0.783311536034705 1.67067049908153 -8.42997289944407 1.80758413599397e-12 5.87417820677333e-12 17.8307086780483 "CG6308"
"FBgn0037251" -0.651795287809335 2.58697885293963 -8.47669384264069 1.47259170968415e-12 4.84265065918946e-12 17.829511749929 "CG9804"
"FBgn0037469" -0.742581434206662 3.94842235796812 -8.52867367064929 1.17232743944246e-12 3.88385282183043e-12 17.8115737980064 "Dpck"
"FBgn0035824" 0.612024692072124 3.78962456676431 8.51884591216216 1.22397544719248e-12 4.04923233218443e-12 17.8102189668021 "CG8281"
"FBgn0030790" 0.38128803895505 4.42556284360717 8.53510257121935 1.13972676301454e-12 3.78119689896715e-12 17.8037636234702 "CG4768"
"FBgn0016685" -0.589811186609954 6.2557082809797 -8.5316991513946 1.15687076663025e-12 3.83535817854169e-12 17.7965830269361 "Nlp"
"FBgn0037299" 0.430535717439541 4.71174226319274 8.53605433513912 1.13497808840164e-12 3.76677637627877e-12 17.7907925642142 "Vps37B"
"FBgn0085481" -0.911877347916803 3.04597492200014 -8.48973376811472 1.39071442729831e-12 4.58143581904285e-12 17.7830227972542 "CG34452"
"FBgn0034033" -1.07856091158457 2.49847798337493 -8.45414845678716 1.62568872761395e-12 5.31811371823153e-12 17.775256395929 "CG8204"
"FBgn0027079" -0.697254522099713 6.40566282225026 -8.52229358759231 1.20560265792214e-12 3.99126901133304e-12 17.7674450453531 "Aats-val"
"FBgn0010042" 5.4940433689077 0.59587788703689 8.35127258489801 2.55294390791431e-12 8.21660304817902e-12 17.765040589463 "GstD6"
"FBgn0039777" -2.67528833571264 8.94770889798441 -8.49048121799449 1.38616166059599e-12 4.56965116049397e-12 17.7383815438261 "Jon99Fii"
"FBgn0043471" -0.81407604621358 8.11751345695443 -8.4959422459327 1.35334739556023e-12 4.46618941493616e-12 17.733635058271 "kappaTry"
"FBgn0028406" -0.621934765606438 2.52684737059228 -8.44905206927452 1.66244551206546e-12 5.42450056648534e-12 17.7238269335314 "Drep-4"
"FBgn0053173" -1.06427112331893 7.76066065932975 -8.49792055735517 1.34165278091515e-12 4.43071727331479e-12 17.7218027491075 "CG33173"
"FBgn0026737" 0.787199695222419 3.62913977240599 8.49276639276999 1.37233475527406e-12 4.52725504301501e-12 17.7188691868478 "CG6171"
"FBgn0035779" -1.74297764685613 8.41969574574627 -8.4883356830521 1.39927044322269e-12 4.60638256590069e-12 17.7125862356867 "CG8562"
"FBgn0010300" 1.16856860366103 2.74558117144521 8.44401282023444 1.69960729083255e-12 5.54250633756009e-12 17.712392205855 "brat"
"FBgn0030739" -0.398941315979633 3.90453988378297 -8.5049010602889 1.30118980911091e-12 4.30163984529292e-12 17.7072032130693 "CG13957"
"FBgn0035571" -1.24009951319223 3.32706548849668 -8.47315333917558 1.49564300232355e-12 4.91328165805378e-12 17.6981277432356 "CG12493"
"FBgn0034210" 0.373337916807896 4.12750762687392 8.50107866476641 1.32319300665223e-12 4.37129593770265e-12 17.6803356005434 "CG6568"
"FBgn0016917" 1.43055214920866 8.66525985178033 8.47095745448503 1.51012079311843e-12 4.95562932074485e-12 17.6569685476523 "Stat92E"
"FBgn0028932" 0.673527873313778 3.58792875437357 8.47225370528359 1.5015575592002e-12 4.93098239472369e-12 17.6368901860312 "CG16890"
"FBgn0034913" 0.435659869696606 4.08271020433592 8.49004767719138 1.3888005676121e-12 4.57674024550044e-12 17.6364078119069 "Snap29"
"FBgn0028894" 0.670066641493364 5.25421724591922 8.50180077730647 1.31900792371077e-12 4.35900713835844e-12 17.635803567735 "CG5869"
"FBgn0033391" 1.36014600750384 8.06491289529042 8.47398105966314 1.49022181546905e-12 4.89718982431763e-12 17.6335347656171 "CG8026"
"FBgn0023179" -0.869944799411316 3.25314239996728 -8.46452786382073 1.553323048217e-12 5.09205165806335e-12 17.6321354559775 "amon"
"FBgn0011020" -1.06375456620974 1.18124435570015 -8.34953018011709 2.57253237872465e-12 8.27396356205673e-12 17.5493112554457 "Sas-4"
"FBgn0085434" -1.50465821644637 1.36217484863163 -8.34406577940643 2.6349441405883e-12 8.47178848770479e-12 17.5416653602816 "NaCP60E"
"FBgn0260439" -0.270419326251323 7.59823632070835 -8.45580474956344 1.61391887538239e-12 5.28330046941215e-12 17.5392462378326 "Pp2A-29B"
"FBgn0033204" 2.62835311141383 5.12679647314537 8.45774857834279 1.60021439684436e-12 5.2421009384737e-12 17.5370135099999 "CG2065"
"FBgn0063667" -2.18346226603243 1.40441805031622 -8.33883981768103 2.6960481286368e-12 8.65933319067472e-12 17.5236755131066 "CG32335"
"FBgn0028746" -0.630278918855023 4.19007786436429 -8.46672641444709 1.53841304308785e-12 5.04670581256656e-12 17.5105046341658 "CG18508"
"FBgn0035169" -0.982242284816968 4.05652749723061 -8.45386714226017 1.62769629921221e-12 5.32282255752852e-12 17.4766651675678 "CG13890"
"FBgn0032131" -1.31460453204356 6.77537866905146 -8.45032742067598 1.6531700272362e-12 5.39858835314604e-12 17.4724622762343 "CG3841"
"FBgn0036493" 0.687267714043095 6.55570111567202 8.44899772775194 1.66284188568107e-12 5.42450056648534e-12 17.4561898016944 "CG7255"
"FBgn0004908" 0.57165973284213 3.06457825911972 8.41053831729757 1.96846032575884e-12 6.37707634579343e-12 17.4523361374221 "Arl2"
"FBgn0052486" -0.746950138643811 5.63870875750378 -8.45658481744545 1.60840515812434e-12 5.26709120114189e-12 17.4380430784016 "CG32486"
"FBgn0039778" -2.23890229667997 9.27122261941077 -8.41410600380406 1.93789067842626e-12 6.28238677030298e-12 17.430824478115 "Jon99Fi"
"FBgn0026077" -0.76678357413313 3.53173975719764 -8.42639885515957 1.83614958195159e-12 5.96493947063261e-12 17.4211661703976 "Gasp"
"FBgn0032748" 0.378006299383798 4.5495161287478 8.44966703336348 1.65796646937594e-12 5.41236510508124e-12 17.4196195456392 "CG10492"
"FBgn0034315" -0.517941146168074 5.10445307099294 -8.45416367832785 1.62558017133029e-12 5.31811371823153e-12 17.4169214378989 "CG5721"
"FBgn0033998" 0.314419145319242 5.41961008972362 8.45054768254758 1.65157333682187e-12 5.39525473942961e-12 17.4080181260062 "row"
"FBgn0035944" -0.444250822521583 5.50296325903863 -8.45056432519918 1.6514527560089e-12 5.39525473942961e-12 17.4062023656288 "CG5021"
"FBgn0030457" -0.587473414549357 3.96906968448685 -8.43630501066489 1.75806164663341e-12 5.72316871692441e-12 17.3979891139367 "CG12096"
"FBgn0028499" 1.28177757290475 2.51297486477259 8.35586195298687 2.50205996553932e-12 8.05837051121962e-12 17.3950066976009 "CG7985"
"FBgn0002773" -0.507150525689527 8.76692250224947 -8.40617143222897 2.00653495732034e-12 6.49593158781419e-12 17.3681941849993 "Mlc2"
"FBgn0086441" 0.428917274965105 5.66648236356911 8.43882832689769 1.73870732179028e-12 5.66213030860379e-12 17.3646313527143 "hkl"
"FBgn0037655" 0.365622537342737 6.24983766991142 8.4327488643835 1.78570429012624e-12 5.80710291363859e-12 17.3632908970948 "CG11984"
"FBgn0034940" 0.559197312066327 3.33041476990619 8.39984178930845 2.06303374997321e-12 6.6742276255176e-12 17.3582261397707 "CG16787"
"FBgn0022959" -0.492462042253641 6.12727025570897 -8.43405350765912 1.77551291604837e-12 5.77596545501984e-12 17.3581227238519 "yps"
"FBgn0038460" 0.814074804990983 5.02123120470662 8.43603279642142 1.76016241461181e-12 5.7280172499125e-12 17.3538621112599 "CG18622"
"FBgn0040862" 2.00693791477952 1.46061089400754 8.29521299088666 3.2646751851615e-12 1.04213771072498e-11 17.3439513456797 "CG12714"
"FBgn0037520" -1.06733201085402 -0.163022358528133 -8.25813293513014 3.84126788430678e-12 1.21830869357042e-11 17.3354490298384 "CG18268"
"FBgn0035950" -0.910087873973901 5.72318527154126 -8.43147257075588 1.7957308088279e-12 5.83768284105088e-12 17.3337586463067 "CG5288"
"FBgn0031420" 0.8562557279849 4.31735866993317 8.42120089976458 1.87850165858011e-12 6.09618359516352e-12 17.3294749658154 "Atxn7"
"FBgn0041203" 0.757632620676622 4.43822394162762 8.42189759581534 1.87276889425379e-12 6.07968529808168e-12 17.3193254233734 "LIMK1"
"FBgn0032699" 1.05631122507874 5.85273952809768 8.4232189297652 1.86194430463841e-12 6.04663992726423e-12 17.3086081862937 "CG10383"
"FBgn0000277" 3.82668067245829 -1.55256579946029 8.24446939770136 4.07850473934072e-12 1.28918727742521e-11 17.3085269656118 "CecA2"
"FBgn0035085" 0.945554660665333 2.17512911106747 8.32617474889846 2.85007412500007e-12 9.13837935562136e-12 17.3034584529697 "CG3770"
"FBgn0025684" -0.522946239679858 4.0315416681562 -8.41195240996694 1.95628643848798e-12 6.33982969290692e-12 17.2848214753559 "MFS18"
"FBgn0051363" 1.01063900150465 4.82699660316162 8.41778215193833 1.90688816639591e-12 6.18616178357453e-12 17.2816434293681 "Jupiter"
"FBgn0030079" -0.799290243745374 5.38780149765866 -8.4154664642042 1.92635902577722e-12 6.24716431724013e-12 17.250910436428 "CG7267"
"FBgn0022224" -0.682672873374661 2.86100661632632 -8.35538588588862 2.50729080693588e-12 8.07244246398015e-12 17.2316405011374 "ubl"
"FBgn0003744" 0.326414959300351 5.44680399366769 8.40898385802588 1.98193004564859e-12 6.41849381184984e-12 17.226162503974 "trc"
"FBgn0051342" -0.519423487496505 4.41038412021906 -8.4041462146113 2.02444180316017e-12 6.55163912048623e-12 17.2189015940985 "CG31342"
"FBgn0015789" 0.47893408906659 7.49546357414755 8.38309547303829 2.22030255922962e-12 7.17310850945596e-12 17.213801650902 "Rab10"
"FBgn0013548" 0.912041530989405 1.95145431545414 8.29215452100106 3.30876819560262e-12 1.05585317522483e-11 17.1932482939777 "l(2)dtl"
"FBgn0033807" -0.840314081962421 1.78476453583359 -8.27501217567734 3.56715266452849e-12 1.13444172824058e-11 17.1682909926707 "AQP"
"FBgn0038494" -2.08894851864867 -1.89087737289327 -8.21387479710478 4.66416713888426e-12 1.4668876107488e-11 17.1653170837946 "beat-IIb"
"FBgn0024194" -0.546682448671052 4.32286055521219 -8.38922551657564 2.16138916796641e-12 6.98518631068551e-12 17.1610170072687 "rasp"
"FBgn0028496" -0.729044200635463 3.45919243747206 -8.36100050584257 2.44628924284819e-12 7.88688366009797e-12 17.1509372227517 "CG30116"
"FBgn0031908" -0.567178146684393 5.5104120112046 -8.39246361147884 2.13090265185978e-12 6.89141420271809e-12 17.1507061195474 "CG5177"
